web-scraper-order,web-scraper-start-url,Gouvernorat Français,Gouvernorat Arabe,wileya-href,Délégation,baladiyet-href,Délégation2,mo3tamdiyya-href,Lieux Français,Lieux Arabe
1713842109-1499,https://rues-tunisie.openalfa.com/,Gouvernorat Kairouan,القيروان	,https://rues-tunisie.openalfa.com/kairouan,Délégation Bouhajla,https://rues-tunisie.openalfa.com/bouhajla,Bir Msikine,https://rues-tunisie.openalfa.com/bir-msikine,,بئر مسيكين
1713842123-1500,https://rues-tunisie.openalfa.com/,Gouvernorat Kairouan,القيروان	,https://rues-tunisie.openalfa.com/kairouan,Délégation Bouhajla,https://rues-tunisie.openalfa.com/bouhajla,Bir Bousari,https://rues-tunisie.openalfa.com/bir-bousari,,بئر بوساري
1713842167-1501,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Tabarka,https://rues-tunisie.openalfa.com/tabarka,Tabarka,https://rues-tunisie.openalfa.com/tabarka_tabarka,Lieux de Tabarka,طبرقة
1713842182-1502,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Tabarka,https://rues-tunisie.openalfa.com/tabarka,Raihane,https://rues-tunisie.openalfa.com/raihane,Lieux de Raihane,ريحان
1713842196-1503,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Tabarka,https://rues-tunisie.openalfa.com/tabarka,Nadhour,https://rues-tunisie.openalfa.com/nadhour,Lieux de Nadhour,ناظور
1713842210-1504,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Tabarka,https://rues-tunisie.openalfa.com/tabarka,Melloula,https://rues-tunisie.openalfa.com/melloula,Lieux de Melloula,ملولة
1713842224-1505,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Tabarka,https://rues-tunisie.openalfa.com/tabarka,El Hammem,https://rues-tunisie.openalfa.com/el-hammem,,الحمام
1713842243-1506,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Tabarka,https://rues-tunisie.openalfa.com/tabarka,El Hamdia,https://rues-tunisie.openalfa.com/el-hamdia,Lieux de El Hamdia,الحامدية
1713842259-1507,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Tabarka,https://rues-tunisie.openalfa.com/tabarka,Ain Essobh,https://rues-tunisie.openalfa.com/ain-essobh,Lieux de Ain Essobh,عين الصبح
1713842273-1508,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Tabarka,https://rues-tunisie.openalfa.com/tabarka,Ain Esnoussi,https://rues-tunisie.openalfa.com/ain-esnoussi,,عين السنوسي
1713842301-1509,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Oued Meliz,https://rues-tunisie.openalfa.com/oued-meliz,Oued Mliz Ouest,https://rues-tunisie.openalfa.com/oued-mliz-ouest,,وادي مليز الغربية
1713842315-1510,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Oued Meliz,https://rues-tunisie.openalfa.com/oued-meliz,Oued Mliz Est,https://rues-tunisie.openalfa.com/oued-mliz-est,Lieux de Oued Mliz Est,وادي مليز الشرقية
1713842330-1511,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Oued Meliz,https://rues-tunisie.openalfa.com/oued-meliz,Hakim Sud,https://rues-tunisie.openalfa.com/hakim-sud,Lieux de Hakim Sud,حكيم الجنوبية
1713842345-1512,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Oued Meliz,https://rues-tunisie.openalfa.com/oued-meliz,Hakim Nord,https://rues-tunisie.openalfa.com/hakim-nord,,حكيم الشمالية
1713842359-1513,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Oued Meliz,https://rues-tunisie.openalfa.com/oued-meliz,Dkhaylia,https://rues-tunisie.openalfa.com/dkhaylia,Lieux de Dkhaylia,دخايلية
1713842387-1514,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Sud,https://rues-tunisie.openalfa.com/jendouba-sud,Souk Essebt,https://rues-tunisie.openalfa.com/souk-essebt,,سوق السبت
1713842401-1515,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Sud,https://rues-tunisie.openalfa.com/jendouba-sud,Malla,https://rues-tunisie.openalfa.com/malla,,معلة
1713842416-1516,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Sud,https://rues-tunisie.openalfa.com/jendouba-sud,Jendouba Sud,https://rues-tunisie.openalfa.com/jendouba-sud_jendouba-sud,Lieux de Jendouba Sud,جندوبة الجنوبية
1713842431-1517,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Sud,https://rues-tunisie.openalfa.com/jendouba-sud,Ettataouer,https://rues-tunisie.openalfa.com/ettataouer,,التطور
1713842445-1518,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Sud,https://rues-tunisie.openalfa.com/jendouba-sud,Essaada,https://rues-tunisie.openalfa.com/essaada,Lieux de Essaada,السعادة
1713842459-1519,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Sud,https://rues-tunisie.openalfa.com/jendouba-sud,Ennour,https://rues-tunisie.openalfa.com/ennour_jendouba-sud,,النور
1713842473-1520,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Sud,https://rues-tunisie.openalfa.com/jendouba-sud,El Malga,https://rues-tunisie.openalfa.com/el-malga,,الملقى
1713842486-1521,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Sud,https://rues-tunisie.openalfa.com/jendouba-sud,El Jerif,https://rues-tunisie.openalfa.com/el-jerif,,الجريف
1713842500-1522,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Sud,https://rues-tunisie.openalfa.com/jendouba-sud,El Azima,https://rues-tunisie.openalfa.com/el-azima,Lieux de El Azima,العزيمة
1713842514-1523,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Sud,https://rues-tunisie.openalfa.com/jendouba-sud,El Aitha,https://rues-tunisie.openalfa.com/el-aitha_jendouba-sud,,العيثة
1713842532-1524,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Sud,https://rues-tunisie.openalfa.com/jendouba-sud,Ain Karima,https://rues-tunisie.openalfa.com/ain-karima,,عين كريمة
1713842561-1525,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Nord,https://rues-tunisie.openalfa.com/jendouba-nord,Zatfour,https://rues-tunisie.openalfa.com/zatfour,,زطفورة
1713842577-1526,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Nord,https://rues-tunisie.openalfa.com/jendouba-nord,Souk Djemaa,https://rues-tunisie.openalfa.com/souk-djemaa,Lieux de Souk Djemaa,سوق الجمعة
1713842591-1527,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Nord,https://rues-tunisie.openalfa.com/jendouba-nord,Ezzouhour,https://rues-tunisie.openalfa.com/ezzouhour_jendouba-nord,Lieux de Ezzouhour,الزهور
1713842606-1528,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Nord,https://rues-tunisie.openalfa.com/jendouba-nord,Ezzghaida,https://rues-tunisie.openalfa.com/ezzghaida,,الزغايدة
1713842624-1529,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Nord,https://rues-tunisie.openalfa.com/jendouba-nord,Essouani,https://rues-tunisie.openalfa.com/essouani,,السواني
1713842639-1530,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Nord,https://rues-tunisie.openalfa.com/jendouba-nord,El Khadhra,https://rues-tunisie.openalfa.com/el-khadhra_jendouba-nord,,الخضراء
1713842653-1531,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Nord,https://rues-tunisie.openalfa.com/jendouba-nord,El Hedi Ben Hassine,https://rues-tunisie.openalfa.com/el-hedi-ben-hassine,,الهادي بن حسين
1713842667-1532,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Nord,https://rues-tunisie.openalfa.com/jendouba-nord,El Ferdous,https://rues-tunisie.openalfa.com/el-ferdous,,الفردوس
1713842681-1533,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Nord,https://rues-tunisie.openalfa.com/jendouba-nord,Eddir,https://rues-tunisie.openalfa.com/eddir,,الدير
1713842696-1534,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Nord,https://rues-tunisie.openalfa.com/jendouba-nord,Chemtou,https://rues-tunisie.openalfa.com/chemtou,,شمتو
1713842710-1535,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Jendouba Nord,https://rues-tunisie.openalfa.com/jendouba-nord,Bulla Regia,https://rues-tunisie.openalfa.com/bulla-regia,,بلاريجيا
1713842739-1536,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou,Ouechtata,https://rues-tunisie.openalfa.com/ouechtata,Lieux de Ouechtata,وشتاتة
1713842753-1537,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou,Mrassen,https://rues-tunisie.openalfa.com/mrassen,Lieux de Mrassen,مراسن
1713842768-1538,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou,Ghardimaou Nord,https://rues-tunisie.openalfa.com/ghardimaou-nord,Lieux de Ghardimaou Nord,غار الدماء الشمالية
1713842782-1539,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou,Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou_ghardimaou,,غار الدماء
1713842797-1540,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou,Forgassen,https://rues-tunisie.openalfa.com/forgassen,,فرقصان
1713842813-1541,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou,Faj Hassine,https://rues-tunisie.openalfa.com/faj-hassine,,فج حسين
1713842827-1542,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou,Esraya,https://rues-tunisie.openalfa.com/es-sraya,,الصرية
1713842841-1543,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou,Errakha,https://rues-tunisie.openalfa.com/errakha,,الرخاء
1713842856-1544,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou,El Maaden,https://rues-tunisie.openalfa.com/el-maaden,,المعدن
1713842870-1545,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou,El Galaa,https://rues-tunisie.openalfa.com/el-galaa,Lieux de El Galaa,القلعة
1713842884-1546,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou,Eddaoura,https://rues-tunisie.openalfa.com/eddaoura,Lieux de Eddaoura,الدورة
1713842899-1547,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Ghardimaou,https://rues-tunisie.openalfa.com/ghardimaou,Aïn Soltane,https://rues-tunisie.openalfa.com/ain-soltane_ghardimaou,,عين سلطان
1713842929-1548,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Sidi Ammar,https://rues-tunisie.openalfa.com/sidi-ammar,,سيدي عمار
1713842944-1549,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Rabiaa,https://rues-tunisie.openalfa.com/rabiaa,,ربيعة
1713842958-1550,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Ouled Mefada,https://rues-tunisie.openalfa.com/ouled-mefada,Lieux de Ouled Mefada,أولاد مفدة
1713842974-1551,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Oued Ghrib,https://rues-tunisie.openalfa.com/oued-ghrib,Lieux de Oued Ghrib,وادي غريب
1713842988-1552,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Jouaouda,https://rues-tunisie.openalfa.com/jouaouda_fernana,,جواودة
1713843002-1553,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Hedhil,https://rues-tunisie.openalfa.com/hedhil,,هذيل
1713843015-1554,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Halima,https://rues-tunisie.openalfa.com/halima,,حليمة
1713843029-1555,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Gloub Ethirane Nord,https://rues-tunisie.openalfa.com/gloub-ethirane-nord,,قلوب الثيران الشمالية
1713843042-1556,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Gloub Ethirane,https://rues-tunisie.openalfa.com/gloub-ethirane,,قلوب الثيران
1713843056-1557,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Fernana,https://rues-tunisie.openalfa.com/fernana_fernana,,فرنانة
1713843069-1558,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,El Gouaidia,https://rues-tunisie.openalfa.com/el-gouaidia,,القوايدية
1713843088-1559,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,El Adhar,https://rues-tunisie.openalfa.com/el-adhar,,العاذر
1713843102-1560,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Bou Hertma,https://rues-tunisie.openalfa.com/bou-hertma,,بو هرتمة
1713843117-1561,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Bni Mtir,https://rues-tunisie.openalfa.com/bni-mtir,Lieux de Bni Mtir,بني مطير
1713843133-1562,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Fernana,https://rues-tunisie.openalfa.com/fernana,Ain El Baya,https://rues-tunisie.openalfa.com/ain-el-baya,,عين البية
1713843164-1563,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Bousalem,https://rues-tunisie.openalfa.com/bousalem,Sidi Abid,https://rues-tunisie.openalfa.com/sidi-abid_bousalem,,سيدي عبيد
1713843178-1564,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Bousalem,https://rues-tunisie.openalfa.com/bousalem,Erroumani,https://rues-tunisie.openalfa.com/erroumani,,الروماني
1713843192-1565,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Bousalem,https://rues-tunisie.openalfa.com/bousalem,El Marja,https://rues-tunisie.openalfa.com/el-marja_bousalem,,المرجى
1713843206-1566,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Bousalem,https://rues-tunisie.openalfa.com/bousalem,El Mangouche,https://rues-tunisie.openalfa.com/el-mangouche,,المنقوش
1713843220-1567,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Bousalem,https://rues-tunisie.openalfa.com/bousalem,El Koudia,https://rues-tunisie.openalfa.com/el-koudia,,الكدية
1713843233-1568,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Bousalem,https://rues-tunisie.openalfa.com/bousalem,El Brahmi,https://rues-tunisie.openalfa.com/el-brahmi,,البراهمي
1713843246-1569,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Bousalem,https://rues-tunisie.openalfa.com/bousalem,Bousalem Sud,https://rues-tunisie.openalfa.com/bousalem-sud,,بوسالم الجنوبية
1713843259-1570,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Bousalem,https://rues-tunisie.openalfa.com/bousalem,Bou Salem,https://rues-tunisie.openalfa.com/bou-salem,Lieux de Bou Salem,بوسالم الشمالية
1713843274-1571,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Bousalem,https://rues-tunisie.openalfa.com/bousalem,Bir Lakhdher,https://rues-tunisie.openalfa.com/bir-lakhdher,,بير الاخضر
1713843301-1572,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Balta Bouawene,https://rues-tunisie.openalfa.com/balta-bouawene,Somrane,https://rues-tunisie.openalfa.com/somrane,,سمران
1713843314-1573,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Balta Bouawene,https://rues-tunisie.openalfa.com/balta-bouawene,Oued Kasseb,https://rues-tunisie.openalfa.com/oued-kasseb,,وادي كساب
1713843327-1574,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Balta Bouawene,https://rues-tunisie.openalfa.com/balta-bouawene,Ghezala,https://rues-tunisie.openalfa.com/ghezala_balta-bouawene,,غزالة
1713843341-1575,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Balta Bouawene,https://rues-tunisie.openalfa.com/balta-bouawene,El Baldia,https://rues-tunisie.openalfa.com/el-baldia,,البلدية
1713843355-1576,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Balta Bouawene,https://rues-tunisie.openalfa.com/balta-bouawene,El Aouaoudha,https://rues-tunisie.openalfa.com/el-aouaoudha,,العواوضة
1713843369-1577,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Balta Bouawene,https://rues-tunisie.openalfa.com/balta-bouawene,Chouaoula,https://rues-tunisie.openalfa.com/chouaoula,,شواولة
1713843383-1578,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Balta Bouawene,https://rues-tunisie.openalfa.com/balta-bouawene,Boulaaba,https://rues-tunisie.openalfa.com/boulaaba_balta-bouawene,,بولعابة
1713843397-1579,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Balta Bouawene,https://rues-tunisie.openalfa.com/balta-bouawene,Bou Aouane,https://rues-tunisie.openalfa.com/bou-aouane,,بو عوان
1713843411-1580,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Balta Bouawene,https://rues-tunisie.openalfa.com/balta-bouawene,Ben Mhammed,https://rues-tunisie.openalfa.com/ben-mhammed,,بني محمد
1713843425-1581,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Balta Bouawene,https://rues-tunisie.openalfa.com/balta-bouawene,Balta,https://rues-tunisie.openalfa.com/balta,,بلطة
1713843441-1582,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Balta Bouawene,https://rues-tunisie.openalfa.com/balta-bouawene,Assila,https://rues-tunisie.openalfa.com/assila,,عسيلة
1713843456-1583,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Balta Bouawene,https://rues-tunisie.openalfa.com/balta-bouawene,Abdeljabeur,https://rues-tunisie.openalfa.com/abdeljabeur,,عبد الجبار
1713843485-1584,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Aïn Draham,https://rues-tunisie.openalfa.com/ain-draham,Tegma,https://rues-tunisie.openalfa.com/tegma,,تاقمة
1713843499-1585,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Aïn Draham,https://rues-tunisie.openalfa.com/ain-draham,Selloul,https://rues-tunisie.openalfa.com/selloul,,سلول
1713843514-1586,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Aïn Draham,https://rues-tunisie.openalfa.com/ain-draham,Ouled Sedra,https://rues-tunisie.openalfa.com/ouled-sedra,Lieux de Ouled Sedra,أولاد سدرة
1713843528-1587,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Aïn Draham,https://rues-tunisie.openalfa.com/ain-draham,Oued Ezzan,https://rues-tunisie.openalfa.com/oued-ezzan,,وادي الزان
1713843544-1588,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Aïn Draham,https://rues-tunisie.openalfa.com/ain-draham,Khmeyria,https://rues-tunisie.openalfa.com/khmeyria,Lieux de Khmeyria,خمايرية
1713843559-1589,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Aïn Draham,https://rues-tunisie.openalfa.com/ain-draham,Etbaynia,https://rues-tunisie.openalfa.com/etbaynia,Lieux de Etbaynia,التباينية
1713843575-1590,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Aïn Draham,https://rues-tunisie.openalfa.com/ain-draham,Errouii,https://rues-tunisie.openalfa.com/errouii,,الرويعي
1713843590-1591,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Aïn Draham,https://rues-tunisie.openalfa.com/ain-draham,El Homrane,https://rues-tunisie.openalfa.com/el-homrane,,الحمران
1713843604-1592,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Aïn Draham,https://rues-tunisie.openalfa.com/ain-draham,El Atatfa,https://rues-tunisie.openalfa.com/el-atatfa,Lieux de El Atatfa,العطاطفة
1713843618-1593,https://rues-tunisie.openalfa.com/,Gouvernorat Jendouba,جندوبة	,https://rues-tunisie.openalfa.com/jendouba,Délégation Aïn Draham,https://rues-tunisie.openalfa.com/ain-draham,Ain Salama,https://rues-tunisie.openalfa.com/ain-salama,,عين سلام
